Name,Designer,Gender,Img_url,Rating,Count,love,like,dislike,spring,summer,autumn,winter,day/night,longevitypoor,longevityweak,longevitymoderate,longevitylonglasting,longevityverylonglasting,sillagesoft,sillagemoderate,sillageheavy,sillageenormous,top_notes,middle_notes,base_notes,MUSK__AMBER__ANIMALIC_SMELLS,SWEETS_AND_GOURMAND_SMELLS,RESINS_AND_BALSAMS,SPICES,WOODS_AND_MOSSES,BEVERAGES,CITRUS_SMELLS,NATURAL_AND_SYNTHETIC__POPULAR_AND_WEIRD,GREENS__HERBS_AND_FOUGERES,FRUITS__VEGETABLES_AND_NUTS,FLOWERS,WHITE_FLOWERS
Black Orchid,Tom Ford,women,https://fimgs.net/images/perfume/375x500.1018.jpg,0.595854922,0.662445049,0.574423848,0.180650556,0.402873038,0.044000923,0.060231581,0.682898577,0.875479823,0.005389208,0.044228183,0.058021129,0.09671485,0.372713808,0.794646762,0.061966825,0.114480935,0.528202026,0.694628966,"Jasmine, Gardenia, Ylang-Ylang, Bergamot, Amalfi Lemon, Mandarin Orange, Black Currant, tuber","Spices, Fruity Notes, Lotus, Orchid, Gardenia, Jasmine, Ylang-Ylang","Vetiver, Sandalwood, Patchouli, Amber, Incense, Vanille, Mexican chocolate, White Musk",0.160100587,0.118303742,0.104799548,0.167708333,0.182105841,0,0.041485567,0,0,0.131577801,0.184327417,0.098352866
Flowerbomb,Viktor&Rolf,women,https://fimgs.net/images/perfume/375x500.1460.jpg,0.580310881,0.732782081,0.477402141,0.326668635,0.381106523,0.29347129,0.146868821,0.510725128,0.672675169,0.314978052,0.089758577,0.156028645,0.296968651,0.751832298,0.220181357,0.133427225,0.406886941,0.666412738,0.184032359,"Bergamot, Tea, Osmanthus","Jasmine, African Orange flower, Freesia, Rose, Orchid","Musk, Patchouli",0.092103746,0,0,0,0.188030883,0,0.091120657,0,0.174016527,0.080517275,0.521536648,0.11551837
Euphoria,Calvin Klein,women,https://fimgs.net/images/perfume/375x500.253.jpg,0.554404145,0.731421394,0.34765147,0.511671574,0.362070868,0.141957758,0.098213006,0.63655268,0.770305311,0.134819165,0.056590518,0.155462118,0.305112865,0.782010011,0.215418514,0.068205063,0.425526843,0.724499508,0.184449713,Pomegranate,"Lotus, Orchid","Violet, Amber, Musk, Mahogany",0.23544242,0,0,0,0.176613104,0,0,0,0,0.310257552,0.52792545,0
Shalimar,Guerlain,women,https://fimgs.net/images/perfume/375x500.53.jpg,0.626943005,0.664224409,0.621774335,0.146974543,0.376636946,0.119341259,0.120542969,0.656081648,0.741392452,0.136999357,0.056591955,0.070682328,0.21954196,0.752942135,0.360083103,0.068524906,0.381044581,0.6927689,0.259469883,"Citruses, Mandarin Orange, Cedar, Bergamot, Lemon","iris, Patchouli, Jasmine, Vetiver, Rose","Leather, Sandalwood, Opoponax, Musk, Civet, Vanilla, Incense, Tonka Bean",0.190640552,0,0.273855639,0.203224892,0.164298293,0,0.246886141,0,0,0,0.097931357,0.025828033
The One for Men,Dolce&Gabbana,men,https://fimgs.net/images/perfume/375x500.2056.jpg,0.85492228,0.522294327,0.63564468,0.438876043,0.073027372,0.308396721,0.141330135,0.664145221,0.523474624,0.242741038,0.159238863,0.396206584,0.78419295,0.21313639,0.054792462,0.591877339,0.571140118,0.079323275,0.04653211,"Coriander, Basil, Grapefruit","Ginger, Orange Blossom, Cardamom","Amber, Cedar, Tobacco",0.201871658,0,0,0.367686104,0.077985985,0,0.121569468,0,0.327296636,0,0,0.103506644
Acqua di Gio,Giorgio Armani,men,https://fimgs.net/images/perfume/375x500.410.jpg,0.694300518,0.595562068,0.411241859,0.596429656,0.199368874,0.491418498,0.716515446,0.077906284,0.063496932,0.835834868,0.082580839,0.282645398,0.849816084,0.268953864,0.077989601,0.188421458,0.941089144,0.153487475,0.056089587,"Orange, Lime, Mandarin Orange, Jasmine, Bergamot, Lemon, Neroli","Cyclamen, Nutmeg, Mignonette, Coriander, Violet, Freesia, Sea Notes, Peach, Hiacynth, Rose, Jasmine, Rosemary, Calone","Amber, Patchouli, Oakmoss, Cedar, White Musk",0.050402968,0,0,0.044726387,0.081079755,0,0.47504592,0.316943758,0.020819274,0.044214957,0.166362457,0.077073109
Tobacco Vanille,Tom Ford,women and men,https://fimgs.net/images/perfume/375x500.1825.jpg,0.849740933,0.414904752,0.809814069,0.129046502,0.158882099,0.003617878,0.03067062,0.711778494,0.929833662,0.140837987,0.068448377,0.064450508,0.054938107,0.401594816,0.783633535,0.051469686,0.155888709,0.578647226,0.616737957,"Tobacco Leaf, Spicy Notes","Tonka Bean, Tobacco blossom, Vanilla, Cacao","Dried Fruits, Woody Notes",0,0,0,0.645044726,0.050672724,0,0,0,0.322378725,0.186634138,0.081015248,0
L'Eau d'Issey Pour Homme,Issey Miyake,men,https://fimgs.net/images/perfume/375x500.721.jpg,0.704663212,0.524806364,0.507108637,0.443438441,0.229418952,0.578505565,0.609451647,0.148925327,0.069050694,0.796920883,0.051599546,0.115507346,0.365668088,0.816243577,0.161809735,0.078411836,0.606656831,0.609405995,0.095396624,"Coriander, Cypress, Mandarin Orange, Tarragon, Yuzu, Lemon Verbena, Sage, Bergamot, Lemon, Calone","Nutmeg, Mignonette, Ceylon Cinnamon, Bourbon Geranium, Saffron, Lily-of-the-Valley, Blue Lotus","Tahitian Vetiver, Musk, Sandalwood, Cedar, Amber, Tobacco",0.044547444,0,0,0.161585861,0.168513109,0,0.498917772,0.037283854,0.086342039,0,0.218856883,0
Viva la Juicy,Juicy Couture,women,https://fimgs.net/images/perfume/375x500.4410.jpg,0.652849741,0.572221059,0.487042574,0.411726115,0.285630469,0.42552891,0.458560367,0.349665861,0.246094959,0.728170851,0.195703125,0.413567395,0.722753156,0.20390281,0.075958623,0.315382457,0.723141651,0.205991094,0.085860084,"Mandarin Orange, Wild berries","Honeysuckle, Gardenia, Jasmine","Amber, Caramel, Praline, Sandalwood, Vanilla",0.053743045,0.304628225,0,0.162211224,0.04803315,0,0.152718527,0,0,0.153063,0,0.275888714
Encre Noire,Lalique,men,https://fimgs.net/images/perfume/375x500.1834.jpg,0.797927461,0.440548461,0.680029783,0.290464752,0.163016625,0.205720047,0.057464673,0.693757998,0.715092025,0.288938572,0.086257534,0.093341729,0.255185059,0.827375647,0.231855785,0.133044608,0.570032329,0.53926764,0.136755226,Cypress,Vetiver,"Musk, Cashmere Wood",0.113737268,0,0,0,0.961838543,0,0,0,0,0,0,0
Fahrenheit,Christian Dior,men,https://fimgs.net/images/perfume/375x500.228.jpg,0.658031088,0.614716349,0.603941036,0.212293921,0.334900861,0.220176762,0.113021298,0.640772984,0.670344574,0.256446067,0.051246047,0.063885214,0.239402342,0.944363872,0.193954352,0.048574373,0.291171812,0.902877293,0.17683248,"Lavender, Mandarin Orange, Hawthorn, Nutmeg Flower, Cedar, Bergamot, Chamomile, Lemon","Nutmeg, Honeysuckle, Carnation, Sandalwood, Violet Leaf, Jasmine, Lily-of-the-Valley, Cedar","Leather, Tonka Bean, Amber, Patchouli, Musk, Vetiver",0.278953693,0,0,0.119903285,0.196109815,0,0.094487859,0,0.198793758,0,0.227424448,0.063833896
Le Male,Jean Paul Gaultier,men,https://fimgs.net/images/perfume/375x500.430.jpg,0.549222798,0.650617542,0.429957619,0.357776222,0.409979001,0.231170942,0.115438978,0.580125665,0.712877959,0.222815754,0.048047415,0.075270521,0.145013197,0.566523898,0.581352224,0.055635884,0.220080545,0.911844548,0.23322565,"Artemisia, Lavender, Mint, Bergamot, Cardamom","Caraway, Orange Blossom, Cinnamon","Sandalwood, Tonka Bean, Amber, Vanilla, Cedar",0.052972273,0,0,0.554613257,0.083131411,0,0.035394916,0,0.230977332,0,0.225159032,0.061352246
Chloe Eau de Parfum,Chloe,women,https://fimgs.net/images/perfume/375x500.1733.jpg,0.632124352,0.601423488,0.507108637,0.346551518,0.32443023,0.705523964,0.258988744,0.387085881,0.232702262,0.742748003,0.060293646,0.095745927,0.326289597,0.803372526,0.210191486,0.119158909,0.687015116,0.426101997,0.138979941,"Peony, Freesia, Litchi","Rose, Lily-of-the-Valley, Magnolia","Amber, Virginia Cedar",0.064462159,0,0,0,0.070386383,0,0,0,0,0.198255886,1,0
Angel,Mugler,women,https://fimgs.net/images/perfume/375x500.704.jpg,0.269430052,1,0.35493597,0.096654143,0.759937207,0.105348669,0.090456281,0.493218687,0.950016144,0.116785299,0.01946871,0.033067603,0.049778744,0.375905682,0.866131414,0.018727193,0.026840846,0.429949009,0.925836859,"Melon, Coconut, Mandarin Orange, Cassis, Jasmine, Cotton Candy","Honey, Apricot, Blackberry, Plum, Orchid, Peach, Jasmine, Lily-of-the-Valley, Red Berries, Rose","Tonka Bean, Vanilla, Patchouli, Chocolate, Amber, Musk, Caramel",0.074301034,0.383350659,0,0.185323313,0.149368527,0,0.018015218,0,0,0.251732008,0.053476295,0.027216655
Fantasy,Britney Spears,women,https://fimgs.net/images/perfume/375x500.600.jpg,0.601036269,0.603412183,0.432741353,0.430783823,0.334900861,0.301735371,0.245231088,0.392527271,0.632710916,0.607298207,0.074273295,0.121804227,0.323746724,0.717515928,0.25704736,0.074348624,0.39844523,0.724746527,0.204986484,"Kiwi, Red Litchi, Quince","White Chocolate, Jasmine, Orchid, Cupcake","Musk, Orris Root, Woodsy Notes",0.066104307,0.421039825,0,0,0.039699805,0,0,0,0,0.475870277,0.138980698,0.054644793
Dior Addict,Christian Dior,women,https://fimgs.net/images/perfume/375x500.215.jpg,0.668393782,0.564894285,0.586821067,0.264294517,0.305332962,0.038992689,0.054803556,0.589153989,0.975466258,0.011317339,0.052631579,0.071980515,0.077134268,0.529338925,0.668204319,0.040300429,0.119748724,0.78137274,0.476008882,"Blackberry, Mandarin Leaf","Orange Blossom, Night blooming Cereus, Jasmine, Rose","Sandalwood, Tonka Bean, Vanilla",0,0,0,0.49809318,0.150920058,0,0.096568789,0,0,0.138156174,0.051298789,0.281782757
Coco Eau de Parfum,Chanel,women,https://fimgs.net/images/perfume/375x500.609.jpg,0.787564767,0.533912497,0.690502672,0.25010004,0.189492865,0.081964223,0.082627603,0.683645903,0.806185052,0.135342962,0.056009134,0.116146116,0.156179226,0.686729443,0.443761635,0.066530018,0.227000867,0.79161074,0.326710759,"Coriander, Mandarin Orange, Peach, Jasmine, Bulgarian Rose","Mimosa, Cloves, Orange Blossom, Clover, Rose","Labdanum, Amber, Sandalwood, Tonka Bean, Opoponax, Civet, Vanilla",0.16037846,0,0.157929698,0.359316373,0.082146714,0,0.046028171,0,0,0.079646854,0.228016137,0.116069411
Allure Homme Sport,Chanel,men,https://fimgs.net/images/perfume/375x500.607.jpg,0.844559585,0.440129789,0.685236973,0.342167248,0.105798133,0.545897644,0.543561801,0.243226695,0.107552147,0.741227313,0.064001021,0.115256438,0.439441588,0.75584365,0.138374754,0.121967932,0.795316703,0.345486503,0.100558224,"Aldehydes, Orange, Blood Mandarin, Sea Notes","Pepper, Neroli, Cedar","Tonka Bean, Amber, Vanilla, Vetiver, White Musk, Elemi resin",0.085966752,0,0.033730458,0.278786573,0.082244872,0,0.376524878,0.409149724,0,0,0,0
CK One,Calvin Klein,women and men,https://fimgs.net/images/perfume/375x500.276.jpg,0.538860104,0.515176889,0.068533115,0.964344515,0.267483979,0.53290008,0.653214102,0.111790449,0.083881763,0.939985772,0.119345888,0.407981084,0.812605084,0.203897437,0.063537855,0.397084069,0.752139033,0.126597624,0.037932579,"Pineapple, Green Notes, Mandarin Orange, Papaya, Bergamot, Cardamom, Lemon","Nutmeg, Violet, Orris Root, Jasmine, Lily-of-the-Valley, Rose","Sandalwood, Amber, Musk, Cedar, Oakmoss",0.091067864,0,0,0.086630477,0.153666019,0,0.359599198,0,0.16644491,0.137470239,0.183489323,0.05392222
Narciso Rodriguez For Her,Narciso Rodriguez,women,https://fimgs.net/images/perfume/375x500.209.jpg,0.699481865,0.54364664,0.566360617,0.342108896,0.254631701,0.336816158,0.132862949,0.587089435,0.580415698,0.3311876,0.11407846,0.174214644,0.299364799,0.697850823,0.232715572,0.154989361,0.664310955,0.356189052,0.187221128,"Osmanthus, African Orange flower, Bergamot","Musk, Amber","Vetiver, Vanille, Patchouli",0.411721765,0,0,0.075939818,0.140228949,0,0.079708078,0,0,0.229235405,0.232429636,0
Crystal Noir,Versace,women,https://fimgs.net/images/perfume/375x500.631.jpg,0.590673575,0.556520829,0.452882492,0.383230137,0.356326872,0.110716467,0.12784503,0.6788892,0.717807085,0.083240609,0.064097826,0.132204317,0.285789905,0.71717662,0.29220823,0.112669283,0.345705598,0.710158782,0.229199206,"Ginger, Cardamom, Pepper","Orange Blossom, Peony, Gardenia, Coconut","Sandalwood, Musk, Amber",0.140086967,0,0,0.418753426,0.107966277,0,0,0,0,0.238361314,0.067124731,0.240297427
L'Homme,Yves Saint Laurent,men,https://fimgs.net/images/perfume/375x500.734.jpg,0.89119171,0.429244296,0.680029783,0.409420366,0.046363891,0.60553352,0.355927057,0.431843161,0.146207145,0.707733743,0.10652176,0.338706453,0.886695195,0.191807487,0.059100589,0.377485617,0.821627951,0.061644458,0.050015367,"Ginger, Bergamot, Lemon","Spices, White Pepper, Basil, Violet Leaf","Tonka Bean, Tahitian Vetiver, Cedar",0,0,0,0.653488229,0.135851583,0,0.26109393,0,0.15872026,0,0,0
A*Men Pure Malt,Mugler,men,https://fimgs.net/images/perfume/375x500.6103.jpg,0.932642487,0.316097969,0.881562141,0.135822455,0.06244305,0.089080858,0.040372954,0.713116678,0.833031573,0.107928762,0.048426853,0.099969593,0.291288454,0.892572904,0.174097999,0.074966914,0.763582619,0.43917591,0.098444991,Fruity Notes,"Woodsy Notes, Malt","Peat, Oriental notes",0,0,0,0.210033723,0.15213254,0,0,0.149815985,0,0.850083844,0,0
The One,Dolce&Gabbana,women,https://fimgs.net/images/perfume/375x500.698.jpg,0.554404145,0.561021562,0.329270669,0.539645458,0.357642505,0.20527556,0.094559012,0.725721598,0.632091975,0.376988225,0.085704511,0.163906959,0.378283573,0.70632946,0.186735665,0.170718223,0.642271795,0.405135747,0.145954759,"Litchi, Mandarin Orange, Peach, Bergamot","Lily, Plum, Jasmine, Lily-of-the-Valley","Amber, Musk, Vanilla, Vetiver",0.16260571,0,0,0.24570448,0.038529389,0,0.092164195,0,0,0.489676362,0.049992832,0.175399556
Dior Homme Intense 2011,Christian Dior,men,https://fimgs.net/images/perfume/375x500.13016.jpg,0.979274611,0.356290559,1,0,0.047408541,0.107316162,0.057307675,0.674635001,0.827010153,0.081391816,0.05266662,0.053122169,0.084432549,0.49692975,0.699102525,0.062364312,0.25972503,0.882966038,0.212093516,Lavender,"iris, Ambrette (Musk Mallow), Pear","Vetiver, Virginia Cedar",0.201168073,0,0,0,0.203533028,0,0,0,0,0.155469042,0.686740496,0
Bright Crystal,Versace,women,https://fimgs.net/images/perfume/375x500.632.jpg,0.538860104,0.556730165,0.221156107,0.698574012,0.337098399,0.743671371,0.53382835,0.094355696,0.071696236,0.897047961,0.153044346,0.472222054,0.716759923,0.187428659,0.096095907,0.457226784,0.62398346,0.11670273,0.110219009,"Yuzu, Pomegranate, Water Notes","Lotus, Magnolia, Peony","Musk, Mahogany, Amber",0.086343967,0,0,0,0.031890935,0,0.199528729,0.174389209,0,0.223681467,0.61058955,0
Armani Code for Women,Giorgio Armani,women,https://fimgs.net/images/perfume/375x500.413.jpg,0.611398964,0.533703161,0.376177582,0.543782565,0.294880465,0.134587668,0.091730113,0.6586828,0.766086979,0.086481546,0.064313222,0.180363828,0.489020721,0.615296668,0.17462062,0.149456371,0.602337593,0.440896643,0.177426165,"Jasmine, Italian Orange, Bitter Orange","Orange Blossom, Jasmine, Ginger","Honey, Vanilla, Sandalwood",0,0.155602182,0,0.262977242,0.059387253,0,0.337898162,0,0,0,0,0.34686086
Versace Pour Homme,Versace,men,https://fimgs.net/images/perfume/375x500.2318.jpg,0.839378238,0.394599121,0.591036537,0.493585946,0.075204667,0.578505565,0.601929976,0.160596288,0.069050694,0.778015556,0.087972935,0.212719241,0.740415744,0.42621415,0.077379006,0.20024869,0.883130481,0.189979575,0.067757015,"Lemon, Neroli, Bergamot, Rose de Mai","Hyacinth, Clary Sage, Cedar, Geranium","Tonka Bean, Musk, Amber",0.09149929,0,0,0.105664928,0.060109556,0,0.603865456,0,0.085959886,0,0.267432829,0
London for Men,Burberry,men,https://fimgs.net/images/perfume/375x500.804.jpg,0.823834197,0.399413858,0.608330771,0.446022094,0.100203614,0.018755977,0.018333921,0.809442646,0.842218684,0.331542349,0.16151971,0.300074386,0.720524687,0.320824153,0.072893867,0.354883806,0.766204314,0.13427136,0.064246254,"Lavender, Bergamot, Cinnamon","Mimosa, Leather","Opoponax, Tobacco Leaf, Guaiac Wood, Oakmoss",0.131806708,0,0.148812836,0.193253705,0.167507242,0,0.070086209,0,0.337461065,0,0.206710812,0
1 Million,Paco Rabanne,men,https://fimgs.net/images/perfume/375x500.3747.jpg,0.430051813,0.669771823,0.31962275,0.377698869,0.528528529,0.100922254,0.075988124,0.619676986,0.857313244,0.018802822,0.038326193,0.047350045,0.125589118,0.538475958,0.644486955,0.027496606,0.073735234,0.587270424,0.720039147,"Grapefruit, Mint, Blood Mandarin","Rose, Cinnamon, Spicy Notes","Leather, Woody Notes, Amber, Indian Patchouli",0.232995329,0,0,0.366476103,0.168411095,0,0.163059111,0,0.088394805,0,0.146768472,0
A*Men,Mugler,men,https://fimgs.net/images/perfume/375x500.705.jpg,0.595854922,0.499371991,0.574423848,0.180650556,0.402873038,0.035121074,0.041485396,0.587455491,1,0.118169323,0.03206655,0.04136165,0.024049809,0.379952913,0.87007149,0.023646421,0.031164115,0.504343643,0.84593229,"Coriander, Lavender, Green Notes, Fruity and Spicy Notes, Mint, Bergamot","Honey, Patchouli, Jasmine, Milk, Caramel, Lily-of-the-Valley, Cedar","Sandalwood, Tonka Bean, Amber, Patchouli, Musk, Benzoin, Vanilla, Coffee",0.121049916,0.246614214,0.05950396,0.346147587,0.174836596,0,0.012955423,0,0.061978135,0.041502251,0.06074707,0.017908966
Chergui,Serge Lutens,women and men,https://fimgs.net/images/perfume/375x500.2762.jpg,0.849740933,0.32656479,0.706660843,0.310177396,0.110356248,0.053378341,0.052555818,0.783689652,0.783706594,0.275190012,0.083595538,0.069840299,0.263254579,0.813800701,0.251394018,0.13319609,0.593699277,0.486153737,0.162230786,"Tobacco Leaf, Honey, iris, Sandalwood, Amber, Musk, Incense, Rose, Hay","Tobacco Leaf, Honey, iris, Sandalwood, Amber, Musk, Incense, Rose, Hay","Tobacco Leaf, Honey, iris, Sandalwood, Amber, Musk, Incense, Rose, Hay",0.181335431,0.19992133,0.16975013,0,0.103095229,0,0,0,0.435142147,0,0.131905807,0
L de Lolita Lempicka,Lolita Lempicka,women,https://fimgs.net/images/perfume/375x500.455.jpg,0.663212435,0.406007955,0.487042574,0.421158717,0.276380474,0.115121272,0.18179087,0.536567972,0.768229624,0.504445626,0.092616355,0.163016616,0.40269492,0.68593806,0.177506912,0.142800656,0.536613681,0.511676548,0.185833055,"Bitter Orange, Bergamot","Immortelle, Cinnamon, Musk","Tonka Bean, Vanilla, Sandalwood",0.054252199,0,0,0.696966043,0.056968967,0,0.271083938,0,0.122193971,0,0,0
Nina,Nina Ricci,women,https://fimgs.net/images/perfume/375x500.147.jpg,0.621761658,0.470064894,0.333953404,0.625020302,0.268059902,0.690292445,0.319279646,0.309127507,0.232702262,0.807262,0.103324534,0.280077174,0.864245792,0.251854613,0.064420878,0.240809239,0.852661369,0.156863108,0.084014017,"Amalfi Lemon, Lime","Granny Smith apple, Peony, Praline, Datura","Apple Tree, Musk, Virginia Cedar",0.059261797,0.198852445,0,0,0.168502448,0,0.269353883,0,0,0.327818973,0.122108942,0.052836259
Spicebomb,Viktor&Rolf,men,https://fimgs.net/images/perfume/375x500.13857.jpg,0.78238342,0.400565208,0.6403665,0.329441698,0.174433701,0.104571303,0.045839091,0.706478981,0.816536532,0.157413885,0.092585748,0.107512762,0.281242457,0.858649521,0.170817673,0.101653407,0.391302436,0.747485326,0.159929304,"Bergamot, Grapefruit, Pink Pepper, elemi","Saffron, Cinnamon, Paprika","Vetiver, Tobacco, Leather",0.08610377,0,0.086506194,0.672651494,0.057969883,0,0.095901233,0,0.227745646,0,0,0
Cool Water,Davidoff,men,https://fimgs.net/images/perfume/375x500.507.jpg,0.554404145,0.461796106,0.212003042,0.73945892,0.308460249,0.471006925,0.702398022,0.124749763,0.059728309,0.833710578,0.079470044,0.247066714,0.824509752,0.332115687,0.070221467,0.166397033,0.917767976,0.201631999,0.059772555,"Sea water, Mint, Green Notes, Lavender, Coriander, Rosemary, Calone","Sandalwood, Jasmine, Neroli, Geranium","Musk, Oakmoss, Cedar, Tobacco, Amber",0.066450567,0,0,0.045332405,0.127348282,0,0.029668817,0.403037681,0.41475094,0,0.229108212,0.032483691
A*Men Pure Havane,Mugler,men,https://fimgs.net/images/perfume/375x500.11444.jpg,0.948186528,0.279045426,0.873953956,0.160970788,0.047303375,0.124712153,0.041410008,0.742215271,0.770425392,0.24584531,0.050684873,0.084003704,0.188251988,0.895746137,0.266894517,0.069211462,0.336493238,0.838268278,0.167651524,"Tobacco, white honey","Patchouli, Vanille, Cacao","French labdanum, Amber, Styrax",0.075356104,0.222086078,0.12596262,0.365615378,0.098736895,0,0,0,0.310934972,0,0,0
Chance Eau Tendre,Chanel,women,https://fimgs.net/images/perfume/375x500.8069.jpg,0.756476684,0.426941595,0.535621913,0.465044682,0.172546003,0.800496965,0.47482004,0.118227754,0.080566582,0.884203318,0.147253269,0.404206812,0.610337059,0.325232349,0.116841214,0.382368146,0.64612464,0.172895507,0.119773944,"Grapefruit, Quince","Jasmine, Hyacinth","Musk, iris, Virginia Cedar, Amber",0.157901726,0,0,0,0.06687483,0,0.213741261,0,0,0.35356579,0.332372255,0.135649386
Versace Man Eau Fraiche,Versace,men,https://fimgs.net/images/perfume/375x500.644.jpg,0.777202073,0.387272347,0.477061271,0.60108343,0.112430766,0.494671954,0.759442635,0.054871109,0.019788284,0.90389231,0.112521363,0.29049908,0.797806037,0.293428449,0.073963493,0.250019748,0.84421421,0.172882669,0.067157884,"Bergamot, Brazilian Rosewood, Cardamom, Lemon, Carambola (Star Fruit)","Tarragon, Sage, Cedar, Pepper","Amber, Saffron, Musk, Woodsy Notes, sycamore",0.072404876,0,0,0.167457854,0.207673553,0,0.458653665,0,0.134232975,0.167479137,0,0
Chance Eau de Toilette,Chanel,women,https://fimgs.net/images/perfume/375x500.610.jpg,0.606217617,0.486916475,0.379825089,0.527449053,0.306332842,0.623580752,0.256807679,0.414643261,0.288343559,0.610302352,0.082059401,0.098255621,0.277019483,0.739353101,0.286069741,0.111935554,0.435720684,0.617203017,0.225130005,"Pineapple, iris, Patchouli, Pink Pepper, Hiacynth","Jasmine, Lemon","Musk, Patchouli, Vanilla, Vetiver",0.073746919,0,0,0.233171618,0.254598138,0,0.174712407,0,0,0.175272131,0.196437396,0.103797605
Armani Code,Giorgio Armani,men,https://fimgs.net/images/perfume/375x500.412.jpg,0.761658031,0.406426628,0.503688969,0.526446969,0.152297185,0.172322529,0.085506537,0.6586828,0.739089651,0.067904029,0.064819128,0.201091095,0.74472605,0.417969442,0.10559654,0.17856553,0.912613277,0.190279487,0.061896999,"Bergamot, Lemon","Star Anise, Olive Blossom, Guaiac Wood","Leather, Tobacco, Tonka Bean",0.270986049,0,0.25734519,0,0,0.082573405,0,0.203253237,0,0.21304031,0,0.252952211
DKNY Be Delicious,Donna Karan,women,https://fimgs.net/images/perfume/375x500.498.jpg,0.445595855,0.551182751,0.161058644,0.676502618,0.433955792,0.634110613,0.620734156,0.097745291,0.04738761,0.956453091,0.097185994,0.301797539,0.772594097,0.307727657,0.08982993,0.215411521,0.845782458,0.21308066,0.067098373,"Grapefruit, Cucumber, Magnolia","Tuberose, Rose, Lily-of-the-Valley, Violet, Green Apple","Woodsy Notes, Amber, Sandalwood",0,0.614529204,0.024463669,0,0,0.072859213,0.038296671,0,0,0.244380536,0,0.135644686
Classique,Jean Paul Gaultier,women,https://fimgs.net/images/perfume/375x500.427.jpg,0.559585492,0.494033912,0.392727624,0.440208878,0.37573632,0.202634137,0.11468593,0.621216607,0.702896511,0.215917059,0.068859039,0.108923104,0.203881071,0.686231633,0.397008347,0.089033104,0.243838367,0.733064136,0.338898957,"Orange Blossom, Mandarin Orange, Star Anise, Pear, Rose, Bergamot","iris, Ginger, Plum, Orchid, Ylang-Ylang, Tuberose","Amber, Musk, Vanilla, Cinnamon, Sandalwood",0.303683287,0.077090119,0.186042041,0,0,0.037341149,0.195978688,0,0,0.34797793,0,0.069378978
L'Instant de Guerlain pour Homme Eau Extreme,Guerlain,men,https://fimgs.net/images/perfume/375x500.11570.jpg,0.92746114,0.2636592,0.873953956,0.132229836,0.075487929,0.124712153,0.030780206,0.676240581,0.847277291,0.13354459,0.057284337,0.067103293,0.101877402,0.602256965,0.586103671,0.049928453,0.241118389,0.902131989,0.227277848,"Citruses, Star Anise, elemi","Jasmine, Neroli, Tea","Sandalwood, Patchouli, Virginia Cedar, Cacao, Hibiscus",0.405490816,0,0,0.061911504,0,0.397370153,0.05399886,0.07535355,0,0.042844469,0,0.143082252
Miss Dior Cherie,Christian Dior,women,https://fimgs.net/images/perfume/375x500.213.jpg,0.621761658,0.446409881,0.480587553,0.376590695,0.328164296,0.690292445,0.248940261,0.371494206,0.276291699,0.661462297,0.097828047,0.208537343,0.35370543,0.585327389,0.272429429,0.135514254,0.63409894,0.387185962,0.211177351,"Mandarin Orange, Pineapple, Cherry, Strawberry","Jasmine, Rose, Violet, Caramel, Popocorn","Musk, Patchouli, Amber",0,0.311485489,0.128291829,0,0,0.167863504,0.062415893,0,0.390940122,0.116303237,0,0.074533032
Midnight in Paris,Van Cleef & Arpels,men,https://fimgs.net/images/perfume/375x500.9685.jpg,0.803108808,0.299874398,0.608330771,0.413080538,0.132507449,0.190237059,0.047787888,0.700431301,0.737635248,0.140837987,0.104120122,0.115462545,0.356805992,0.787828918,0.150513002,0.216314084,0.784452298,0.234379976,0.108901332,"Holly, Rosemary, Bergamot, Amalfi Lemon, Leather","Styrax, Tea, Lily-of-the-Valley","Incense, Benzoin, Tonka Bean, Almond, Amber",0.155908777,0.089149965,0.33759896,0.332937628,0,0,0,0.21240987,0,0.043174433,0,0.094120237
Daisy,Marc Jacobs,women,https://fimgs.net/images/perfume/375x500.1361.jpg,0.512953368,0.526062382,0.227301737,0.655301032,0.371842261,0.925400744,0.436080833,0.088837209,0.044821721,0.946068296,0.252847874,0.499342862,0.710542099,0.137172512,0.047221101,0.563054056,0.533832333,0.12660236,0.073080877,"Violet Leaf, Blood Grapefruit, Strawberry","Gardenia, Violet, Jasmine","Musk, White Woods, Vanilla",0.042421015,0.12513312,0.105997812,0,0,0.090624249,0.228283802,0.323897215,0,0.206628614,0,0.174655879
Pure Poison,Christian Dior,women,https://fimgs.net/images/perfume/375x500.214.jpg,0.616580311,0.484823111,0.441230593,0.441076322,0.314183145,0.396083629,0.151704182,0.505723288,0.572459524,0.338751006,0.059014206,0.128217635,0.269624788,0.7571081,0.279583412,0.103355552,0.425163139,0.625269395,0.238114903,"Orange, Sicilian Mandarin, Bergamot, Jasmine","Orange Blossom, Gardenia","Sandalwood, Cedar, White Amber",0,0,0.103549853,0,0,0.212490038,0.674755715,0,0,0,0,0.242005327
